movie_name,date,regions,types,actors,actor_count,score,vote_count
穿普拉达的女王,2007-02-27,美国|法国,剧情|喜剧,梅丽尔·斯特里普|安妮·海瑟薇|艾米莉·布朗特|斯坦利·图齐|西蒙·贝克|艾德里安·格尼尔|翠茜·索姆斯|里奇·索莫|丹尼尔·逊亚塔|大卫·马歇尔·格兰特|詹姆斯·诺顿|蒂波·费德曼|丽贝卡·麦德|Jimena Hoyos|吉赛尔·邦辰|乔治·乌尔夫|约翰·罗斯曼|斯特芬妮·斯佐斯塔克|Colleen Dengel|Suzanne Dengel|海蒂·克鲁姆|瓦伦蒂诺·加拉瓦尼|布里姬特·豪尔|伊内丝·里韦罗|阿丽莎·萨瑟兰|Robert Verdi|Paul Keany|David Callegati|弗兰克·安妮罗|亚历山大·布莱斯|Molyneau DuBelle|阿丽克谢·吉尔莫|Scott Hatfield|Hector Lincoln|尼娜·利安德雷罗|Carrie Navarro|Justin Restivo|艾米丽·山德伯格|Andrea Bertola|泰勒·崔德威尔|莱恩·瓦莱丽|多纳泰拉·范思哲|劳伦·魏丝伯格|金斯利·本-阿迪尔,44,8.2,767455
黄飞鸿之二：男儿当自强,1992-04-16,中国香港,剧情|动作|爱情|武侠|古装,李连杰|关之琳|甄子丹|莫少聪|姜大卫|熊欣欣|张铁林|任世官|陈少华|梁盛熊|秦贵宝|邓泰和|江全|陈文雄|周树基|何家驹|林迪安|朱继生|麦克·里德,19,8.3,147822
冒牌上尉,2017-09-07,德国|波兰|法国,剧情|历史|战争,麦克斯·胡巴赫|米兰·佩舍尔|弗雷德里克·劳|贝恩德·霍尔谢尔|瓦尔德马·科布斯|亚历山大·费林|萨缪尔·芬齐|欧根妮·安泽林|香侬·斯塔勒|Alexander Hörbe,10,8.6,89975
天才枪手,2017-10-13,泰国,剧情|犯罪|悬疑,茱蒂蒙·琼查容苏因|查侬·散顶腾古|依莎亚·贺苏汪|披纳若·苏潘平佑|塔内·瓦拉库努娄|莎琳拉·托马斯|伊戈·米基塔斯|帕辛·宽萨塔彭|萨哈贾克·波斯安吉特|坎嘉娜·维耐潘尼|育塔彭·瓦拉努科洛楚|诺帕瓦特·里基特王|维塔文·维拉维达亚南特,13,8.2,731235
天浴,1998-02-19,中国香港|美国|中国台湾,剧情,李小璐|洛桑群培|钱正|高洁|吕乐|李织织|乔迁|姜城|顾学军|杨小玉|虎子|李致正|张琨|李世金|贾冬|王越|曹雪蓝|秦温原|谭晓应|陆忠|胡温起|杜敏|曹炯|贾大水|李亚玉|王洛勇|于小林|高强|陈妤|费宝娣,30,8.4,88097
为奴十二年,2013-08-30,美国|英国,剧情|传记|历史,切瓦特·埃加福|迈克尔·法斯宾德|本尼迪克特·康伯巴奇|拜伦·巴特|保罗·达诺|保罗·吉亚玛提|露皮塔·尼永奥|莎拉·保罗森|布拉德·皮特|阿尔法·伍达德|安迪·迪伦|杰伊·胡古雷|克里斯托弗·贝瑞|约翰·麦康奈尔|阿什利·戴克|提摩西·怀安特|莉莎·J·本尼特|凯尔茜·斯科特|肖恩·保罗·布劳德|塔兰·基拉姆|卡德罗莎·奥娜·卡罗尔|道格拉斯·M·格里芬|阿德普波·奥杜耶|卡梅隆·齐德勒|穆斯塔法·哈里斯|安万·格洛弗|克里斯·乔克|奎文赞妮·瓦利斯|斯科特·麦克纳里|加瑞特·迪拉胡特|J·D·埃弗摩尔|德怀特·亨利|马库斯·里尔·布朗|马克·麦考利|迈克尔·肯尼斯·威廉姆斯,35,8.3,257297
无间道3：终极无间,2003-12-12,中国大陆|中国香港,剧情|犯罪|惊悚,梁朝伟|刘德华|黎明|陈道明|陈慧琳|黄秋生|曾志伟|郑秀文|刘嘉玲|陈冠希|余文乐|李子雄|林家栋|吴廷烨|黄志忠|尹志强|尹扬明|李冈龙|高皓正|吴慧冰|林志泰|黎伟明|余世腾|梁皓楷|黎志伟|刘玉基|冯康宁|陈国荣|利沙华|区轩玮|李天翔|黄燕强|姚文基|袁伟豪|何家驹|李雨阳|叶运强|周志强,38,8.2,371316
狗镇,2003-05-19,丹麦|瑞典|挪威|芬兰|英国|法国|德国|荷兰|意大利,剧情|悬疑|惊悚,妮可·基德曼|哈里特·安德森|劳伦·白考尔|保罗·贝坦尼|詹姆斯·肯恩|派翠西娅·克拉克森|杰瑞米·戴维斯|菲利普·贝克·霍尔|汤姆·霍夫曼|希芳·法隆|约翰·赫特|科洛·塞维尼|斯特兰·斯卡斯加德|乌多·基尔|本·戈扎那,15,8.4,156291
十二夜,2000-04-20,中国香港,剧情|爱情,张柏芝|陈奕迅|卢巧音|杨张新悦|区淑贞|卓韵芝|谢霆锋|冯德伦|郑中基|王文骏|王肇强,11,8.3,139811
东京家族,2013-01-19,日本,剧情|家庭,桥爪功|吉行和子|西村雅彦|夏川结衣|中岛朋子|林家正藏|妻夫木聪|苍井优|小林稔侍|风吹淳|茅岛成美|柴田龙一郎|丸山步梦|荒川知佳|室積光,15,8.8,61526
一九四二,2012-11-29,中国大陆,剧情|历史|战争|灾难,张国立|张默|徐帆|李雪健|陈道明|阿德里安·布罗迪|蒂姆·罗宾斯|冯远征|张涵予|王子文|段奕宏|范伟|柯蓝|张国强|林永健|乔振宇|李倩|赵毅|高鸿涛|木幡龙|张子枫|平田康之|朱泳腾|刘钧|节冰|姚静宜|张澍|袁惠芳|侯七|张东升|苏有朋|高木贞佑|段博文|王钢|姜守志|于根艺|张志坚|邢思杰|田小洁|吕中|于震|张少华|张晨光,43,8.2,351183
师父,2015-12-10,中国大陆,剧情|动作|武侠,廖凡|宋佳|蒋雯丽|金士杰|宋洋|黄觉|麦迪娜|张傲月|马君|陈观泰|熊欣欣|戴立忍|裘继戎|李博|邹家豪|卡丽娜|赵贵祥|李春遂|张蒙生|彭志|刘洪林|王宝山|刘子威|陈韦然|赵峥|李桂生|薄冰|谢勇|尚言生|杨晓波|刘妙|艾琳|刘新义|安东·夏波瓦洛|李一明|李光复|闫长海|杜月|高肖雅|鲁冠廷|柳青伶|崔陆萌|王星凯|冯启龙|任思扬|秦伯坤|赵英龙|徐悦|陈大成|达伦·格罗夫纳|乔鸣麟,51,8.2,345644
红鳉鱼,2015-12-28,日本,剧情|传记,二宫和也|北野武|宫川大辅|柄本时生|新井浩文|北村有起哉|药师丸博子|笑福亭鹤瓶|香川照之|滨田岳|岸本加世子|寺岛进|中川雅也|坂井真纪|山内圭哉|春风亭升太,16,9.0,47088
苦月亮,1992-09-23,法国|英国,剧情|爱情|惊悚|情色,彼德·考约特|艾玛纽尔·塞尼耶|休·格兰特|克里斯汀·斯科特·托马斯|维克多·班纳杰|Olivia Brunaux|杰弗里·凯里|罗伯特·本穆萨|斯托卡特·詹宁,9,8.4,152122
丹麦女孩,2015-09-05,英国|美国|比利时|丹麦|德国,剧情|传记|爱情|同性,埃迪·雷德梅恩|艾丽西亚·维坎德|本·卫肖|塞巴斯蒂安·科赫|安珀·赫德|马提亚斯·修奈尔|尼古拉斯·伍德森|皮普·托伦斯|克劳斯·布埃|埃默拉尔德·芬内尔|理查德·迪克森|苏菲·肯尼迪·克拉克|霍莉·韦斯顿|艾莎·法比恩·罗斯|米尔托斯·耶罗勒曼|亨利·佩迪格鲁|奥利维尔·比斯贝克|Richard Dixon|丽贝卡·鲁特|Tusse Silberg|伊西·范·兰德威克,21,8.3,241288
冬冬的假期,1984,中国台湾,剧情|儿童,梅芳|古军|王启光|颜正国|陈博正|杨丽音|林秀玲|李淑桢|杨德昌|丁乃竺|江青霞,11,8.8,33590
单身男子,2009-09-11,美国,剧情|同性,科林·费尔斯|朱丽安·摩尔|尼古拉斯·霍尔特|马修·古迪|洪·科塔哈雷纳|芮安·辛普金斯|金妮弗·古德温|泰迪·西尔斯|阿莱·韦博|凯莉·林·普拉特|李·佩斯|亚当·沙皮罗|里奇·卡尼佩|伊莉莎白·哈诺伊斯|爱琳·丹尼尔斯|妮可·斯坦维德尔|唐·贝查迪|布拉德·本尼迪克特|Richard Buckley|布伦特·戈斯基|乔恩·哈姆|珍妮特·利|梅利莎·古德温|加里·西弗斯,24,8.5,108853
百元之恋,2014-10-25,日本,剧情|运动,安藤樱|新井浩文|稻川实代子|早织|宇野祥平|坂田聪|吉村界人|松浦慎一郎|伊藤洋三郎|重松収|根岸季衣|藤本沙纪,12,8.3,233530
理智与情感,1995-12-04,美国|英国,剧情|爱情,艾玛·汤普森|凯特·温斯莱特|休·格兰特|艾伦·瑞克曼|汤姆·威尔金森|杰玛·琼斯|哈丽特·瓦尔特|埃米莉·弗朗索瓦|詹姆斯·弗雷特|伊丽莎白·斯普里格斯|罗伯特·哈迪|伊恩·布林布尔|伊莎贝尔·埃米亚斯|格雷·怀斯|亚历山大·约翰|艾美达·斯丹顿|伊莫金·斯塔布斯|休·劳瑞|阿伦·米切尔|约瑟芬·格拉德威尔|理查德·拉姆斯登|洛恩·马德森|奥利弗·福德·戴维斯|埃丽诺·麦克里迪|林赛·多兰,25,8.4,147634
无主之作,2018-09-04,德国|意大利,剧情,汤姆·希林|塞巴斯蒂安·科赫|葆拉·贝尔|莎斯琪亚·罗森道尔|奥利弗·马苏奇|叶甫根尼·希迪金|马克·扎克|乌尔里克·C·扎勒|巴斯蒂安·特罗斯特|汉斯-尤韦·鲍尔|汉诺·科夫勒|辛纳克·勋纳曼|詹妮特·海因|乔切·舒托夫|约翰娜·加斯多夫|弗罗里安·巴西奥罗麦|本·贝克|伊娜·韦斯|拉斯·艾丁格|雅各布·马琛茨|皮特·布科夫斯基|赖纳·博克|约翰尼斯·艾麦亚|米凯拉·卡斯帕|吕克·费特|安东尼娅·比尔|克里斯·泰辛格|尤·波斯|阿克塞尔·旺克|卡伊·科尔斯|汉尼斯·赫尔曼|伊嘉·比肯费尔德|斯特凡·梅伦|曼弗雷德·马克|卢茨·布洛赫伯格|马丁·布鲁赫曼|乔纳斯·达斯勒|伊娃·玛丽亚·约斯特,38,8.6,85479
布达佩斯之恋,1999-10-21,德国|匈牙利,爱情|剧情,艾丽卡·莫露珊|约阿希姆·克罗尔|斯特法诺·迪奥尼斯|本·贝克|安德拉斯·巴林特|István Mikó|Ferenc Némethy|Zsuzsa Mányai|Anna Ráckevei|伊尔塞·齐尔斯塔夫|Angelo Franke|Ernst Kahl|Júlia Zsolnai|提伯·肯德雷西|朵卡·格莱拉斯|塞巴斯蒂安·科赫|马尔塔·巴科|Rolf Becker|费伦克·巴斯|卡尔·菲舍尔|Michael Gampe|马库斯·赫林|László I. Kish|丹尼斯·莫斯奇托,24,8.6,85432
嘉年华,2017-11-24,中国大陆|法国,剧情,文淇|周美君|史可|耿乐|刘威葳|彭静|王栎鑫|李梦男|蒋欣悦|陈竹升,10,8.2,293518
喜丧,2015-12-05,中国大陆|中国香港|法国,剧情|家庭,郁凤云|王士兰|李宝明|阮凤鸣,4,8.8,33353
镜子,1975-03-07,苏联,传记|剧情|历史|战争,玛格丽特·捷列霍娃|因诺肯季·斯莫克图诺夫斯基|奥列格·扬科夫斯基|菲利普•扬科夫斯基|伊格纳特·丹尼尔采夫|尼古拉·格林科|阿拉·基米多娃|尤里·纳扎罗夫|安纳托利·索洛尼岑|亚历山大·米沙林,10,9.0,46242
集结号,2007-12-20,中国大陆|中国香港,剧情|传记|历史|战争,张涵予|邓超|袁文康|汤嬿|廖凡|王宝强|胡军|任泉|李晨|李乃文|胡明|罗海琼|武洪武|郑春雨|费尔·琼斯|徐丰年|傅亨,17,8.2,276063
伴你高飞,1996-09-05,美国,冒险|剧情|家庭,杰夫·丹尼尔斯|安娜·帕奎因|达娜·德拉尼|特里·金尼|霍尔特·格拉汉姆|杰雷米·拉特福德|Deborah Verginella|迈克尔·J·雷诺兹|大卫·海布伦|Ken James|Nora Ballard|Sarena Paton|Carmen Lishman|Christi Hill|Judith Orban|Jeff Braunstein|John Friesen|Chris Benson|凯文·吉宾维尔|菲利普·阿金,20,8.8,59463
社交网络,2010-09-24,美国,剧情|传记,杰西·艾森伯格|安德鲁·加菲尔德|贾斯汀·汀布莱克|鲁妮·玛拉|约瑟夫·梅泽罗|艾米·汉莫|乔什·平茨|艾比·森哈|布兰达·宋|达科塔·约翰逊|艾伦·索金|艾玛·菲茨帕特里克|玛莱斯·裘|马克·索尔|达斯汀·菲兹莫斯|帕特里克·梅佩尔|巴里·里维斯顿|夏恩·阿德勒|莱利·沃克|华莱士·朗翰|卡尔文·迪恩|卡莱伯·兰德里·琼斯|斯科蒂·克罗|菲丽莎·特雷尔|玛丽亚·波纳|拉什达·琼斯|特雷弗·赖特|麦克思·明格拉|凯特琳·杰拉德,29,8.2,478119
魔术师,2010-06-16,法国|英国,剧情|动画,弗雷德里克·德萨,1,8.6,83773
苏州河,2000-09-07,中国大陆|德国,剧情|爱情,周迅|贾宏声|华仲凯|姚安濂|耐安,5,8.2,259010
人鬼情未了,1990-07-13,美国,剧情|爱情|奇幻,帕特里克·斯威兹|黛米·摩尔|托尼·戈德温|乌比·戈德堡|斯蒂芬·鲁特|文森特·斯卡维利|菲尔·利兹|阿尔玛·贝特兰|Mike Jittlov,9,8.3,216694
X战警：逆转未来,2014-05-23,美国|英国,剧情|动作|科幻|冒险,休·杰克曼|詹姆斯·麦卡沃伊|迈克尔·法斯宾德|詹妮弗·劳伦斯|哈莉·贝瑞|尼古拉斯·霍尔特|埃文·彼得斯|伊恩·麦克莱恩|帕特里克·斯图尔特|艾利奥特·佩吉|安娜·帕奎因|彼特·丁拉基|肖恩·阿什莫|卢卡斯·提尔|丹尼尔·库德摩尔|波波·斯图尔特|奥玛·希|范冰冰|阿丹·坎托|乔什·赫尔曼|法米克·詹森|詹姆斯·麦斯登|摩根·莉莉|卡琳·瓦纳斯|布莱恩·考克斯|凯尔塞·格拉玛|麦克·多普德|周帅|劳伦斯·布莱切|格雷格·洛|伊万·乔尼凯特|迈克尔·勒纳|尼尔·纳皮尔|安德里亚斯·艾波吉斯|杰森·德里恩|泽拉·莱弗曼|卡德罗莎·奥娜·卡罗尔|马克·卡马乔|罗伯特·克鲁克斯|凯尔·盖特豪斯|泰-霍·乐|朱利安·凯西|布莱恩·何|布伦丹·佩德|莫·尤迪-拉穆尔|格里戈里·格拉季|贾·史密斯-约翰逊|阿历克斯·伊万诺维奇|肖恩·柯利|米辛加·姆温加|罗伯特·蒙卡尔姆|斯特凡·朱利安|马西莫·坎尼斯特拉罗|李·维伦纽夫|亚瑟·霍尔顿|布伦特·斯卡格福德|米娅·谢尔顿-孔特雷拉斯|布里安娜·伯恩|阿米莉亚·乔瓦尼,59,8.2,462367
沙丘2,2024-03-08,美国|加拿大,剧情|动作|科幻|冒险,提莫西·查拉梅|赞达亚|丽贝卡·弗格森|哈维尔·巴登|乔什·布洛林|奥斯汀·巴特勒|弗洛伦丝·皮尤|戴夫·巴蒂斯塔|克里斯托弗·沃肯|蕾雅·赛杜|斯特兰·斯卡斯加德|夏洛特·兰普林|安雅·泰勒-乔伊|索海拉·雅各布|巴布斯·奥卢桑莫昆|袁之正|艾莉森·霍尔斯特德|朱西·梅里|凯特·泰森|塔拉·布雷思纳克|Akiko Hitomi|安东·桑德斯|特雷茜库根|阿伦·梅迪扎德|伊莫拉·加斯帕尔|小彼得·斯托亚诺夫|莫利·麦考恩|阿卜德拉·埃查比,28,8.2,461020
月升王国,2012-05-16,美国,剧情|儿童,杰瑞德·吉尔曼|卡拉·海沃德|布鲁斯·威利斯|爱德华·诺顿|弗兰西斯·麦克多蒙德|蒂尔达·斯文顿|比尔·默瑞|詹森·舒瓦兹曼|哈威·凯特尔|玛丽安娜·巴萨姆|杰克·莱恩|鲍勃·巴拉班|肖姆斯·戴维-菲茨帕特里克|拉里·派恩|加布里埃尔·拉什|卢卡斯·赫奇斯|凯文·德科斯泰,17,8.4,140607
猩球崛起,2011-10-28,美国,剧情|动作|科幻,安迪·瑟金斯|詹姆斯·弗兰科|芙蕾达·平托|约翰·利思戈|布莱恩·考克斯|汤姆·费尔顿|泰勒·莱伯恩|卡琳·考诺娃|泰瑞·诺塔里|理查德·赖丁斯|克里斯托弗·戈登|德文·达尔顿|杰·卡普托|大卫·奥伊罗|杰米·哈里斯|大卫·里士满-佩克|迈克尔·科普萨|谢拉赫·霍斯达尔|玛蒂 霍金斯|麦克·多普德|伊丽莎白·韦恩斯坦|大卫·休莱特|凯文·欧格雷迪|桑娅·本妮特|崔茜·史皮瑞达可斯|泰·奥尔森|詹姆斯·皮齐纳托|卢克·罗德里克|乔伊·罗切,29,8.2,446361
永不妥协,2000-03-17,美国,剧情|传记,朱莉娅·罗伯茨|大卫·布里斯宾|阿尔伯特·芬尼|维勒特·罗德里格斯|康查塔·费雷尔|Jack Gill|史考蒂·莱文沃斯|杰蒙妮·德拉佩纳|艾琳·布鲁克维奇-埃利斯|艾伦·艾克哈特|玛格·海根柏格|杰米·哈罗德|斯嘉丽·波莫尔斯|T·J·塞恩|乔·克里斯特|迈克尔·哈尔尼|威廉姆·拉金|米密·肯尼迪|斯科特·索尔斯|切莉·琼斯|Kristina Malota|韦德·威廉姆斯|崔西·沃特|Don Snell|迈克尔·山姆伯格|吉娜·盖莱果|彼德·考约特|维尼·考克斯|Norma Maldonado|Ed Masry|Tom Tangen|户田惠子|杰克·吉尔,33,8.5,102712
我是传奇,2007-12-14,美国,剧情|动作|惊悚|冒险,威尔·史密斯|艾莉丝·布拉加|查理·塔汉|莎莉·理查德森|薇洛·史密斯|艾普尔·格雷斯|达什·米霍克|Abbey|Kona|詹姆斯·迈克尔·麦考利|马琳·爱尔兰|Calista Hill|加布里埃拉希尔|Madeline Hill|亚历山大·蒂珀希亚|帕特·弗雷利|凯特林·麦克休|麦克·帕顿|Vince Cupone|利娜·戴维斯|John Grady|里德凯利|考特尼·芒奇|奥奎·奥克波克瓦西里|Hannah Sim|艾瑞克·斯皮尔|马克·斯达格|乔纳森·查尔斯|凯蒂·柯丽克|Gustavo Cunha|安·克莉|Arthur Fridman|洛根·弗莱|Theresa Galeani|丹格里芬|Jim Haggerty|马特·劳厄尔|Sal Lizard|Jay McCarey|Sean McGillen|Don Money|艾玛·汤普森|史蒂文·奎里|萨拉·德罗萨|托尼·德文,45,8.2,425014
剃头匠,2006-10-24,中国大陆,剧情|传记,靖奎|由立平|宋戈,3,9.2,20558
美国X档案,1998-10-30,美国,犯罪|剧情,爱德华·诺顿|爱德华·福隆|比佛莉·德安姬罗|艾弗利·布鲁克斯|埃利奥特·古尔德|斯泰西·基齐|威廉姆·拉斯|盖·托利|费尔鲁扎·鲍克|詹妮弗·林|伊桑·苏普利|Paul E. Short|丹尼·皮尔斯|雷克斯·樟普伊斯,14,8.5,101885
梦,1990-05-10,日本|美国,剧情|奇幻,寺尾聪|倍赏美津子|根岸季衣|原田美枝子|伊崎充则|头师佳孝|井川比佐志|碇矢长介|笠智众|马丁·斯科塞斯|油井昌由树|铃木美惠|中岛书|天田益男|木村荣|渡边哲|宫坂广|伊藤敏八|姿晴香|速水典子|高桥彩香|小野真弓|本间文子|东乡晴子|七尾伶子|殿村史|夏木顺平|志村幸江|音羽久米子|本多猪四郎 |堺左千夫|小野真理惠|伊藤高|真木弘子,34,8.7,67635
斗牛,2009-09-11,中国大陆,剧情|喜剧,黄渤|闫妮|高虎|来喜|胡晓光|刘向京|陶泽如|孙松|尚铁龙|段宇华|赵君|高岛真一|黑木真二|博隆|冯海煜|胡龙吟,16,8.2,223222
姊姊妹妹站起来,1951,中国大陆,剧情,梁明|李纬|石挥|程之|陈奇|崔超明|苏芸|俞仲英|宏霞|徐薇|茂路|田振东|胡小菡|田太宣|程晨|丁力|李春晓|罗玲|张劭|黄温如|石灵|李凌云|刘豁然|江山|李萌|丁文,26,9.2,20399
K星异客,2001-10-26,美国|德国,剧情|科幻,凯文·史派西|杰夫·布里吉斯|玛丽·麦克科马克|阿尔法·伍达德|大卫·帕特里克·凯利|西利亚·维斯顿|特雷西·维拉尔|金伯利·斯科特|康查塔·费雷尔|维森特·拉雷斯卡|索尔·威廉姆斯|彼得·格雷蒂|阿杰·奈杜|安东尼·布拉德福德|Paulo Pascoal|克拉克·彼得斯|布莱恩·豪威 |Julie Sands|洛拉·帕沙林斯基|约瑟夫·史蒂文|柯特·克伦德尼|Kelly Connell|Vince Cupone|Moet Meira|诺曼·阿尔登|亚伦·保尔|Paul Linke|威廉姆·拉金|弗兰克·考利森|克莱伯特·福特|Brandon de Paul|索菲娅·博鲁卡|泰德·霍利斯|乔·霍尔特|兰斯·E·尼克尔斯|玛丽·马拉|欧嘉·梅雷迪斯|马克·克里斯托弗·劳伦斯,38,8.5,100483
普罗旺斯的夏天,2014-04-02,法国,剧情|喜剧|家庭,让·雷诺|安娜·加列娜|克洛伊·茹阿内|雨果·德休|奥雷·阿蒂卡|卢卡斯·派里策|让-米歇尔·诺里|于格·奥弗雷|夏洛特·德·特汉姆|拉法埃尔·阿贡吉|让-皮耶·罗利特|汤姆·里布|米歇尔·德鲁克,13,8.4,133547
站台,2000-09-04,中国大陆|中国香港|日本|法国,剧情|历史,王宏伟|赵涛|梁景东|杨荔钠|韩三明|西川|王波,7,8.4,73513
独自等待,2005-09-08,中国大陆,喜剧|爱情|剧情,夏雨|李冰冰|龚蓓苾|高旗|吴超|高亚麟|涂松岩|伍仕贤|李丽虹|袁泉|周润发|陈羽凡|葛存壮|英达|吴大维|雷恪生|李霞|福海,18,8.2,212261
鳄鱼波鞋走天涯,1995-04-21,美国,剧情|冒险,布拉德·兰弗洛|埃里克·伊根|Delphine French|Mona Powell|Andrew Broder|杰瑞米·霍华德|约瑟夫·梅泽罗|安娜贝拉·莎拉|戴安娜·斯卡尔维德|Rosemary Corman|T.麦切尔·兰博|David Alan Smith|Delia Jurek|Fran Korba|约翰·卡洛·林奇|约翰·比斯利|Raymond Nelson|Scott Stockton|Dale Handevidt|尼基·凯特|布鲁斯·戴维森|芮妮·汉弗莱|Bill Schoppert|劳丽·A·辛克莱,24,9.1,40051
大决战之淮海战役,1991-08-01,中国大陆,剧情|历史|战争,古月|苏林|卢奇|傅学诚|刘锡田|谢伟才|鲍海鸣|路希|吕武霖|薛勇|劳力|张兆北|杨次禹|周贵元|郭法曾|谢钢|郭碧川|金鑫|鲁非|刘怀正|秦昭|陈学刚|曲瑗|魏积安|张安安|徐正运|赵恒多|廖有梁|刘之冰|程建勋|尹元章|吉叶墨|吴志远|徐扬|宋邦贵|许还山|绳中,37,9.0,24674
天佑鲍比,2009-01-24,美国,剧情|传记|同性,西格妮·韦弗|亨利·科泽尼|瑞恩·凯利|奥斯汀·尼可斯|卡莉·许洛德|Shannon Eagen|斯科特·贝利|李·加林顿|Madge Levinson|苏珊·鲁坦|丹·巴特勒|埃莱·巴德汉|Patrick Michael Kenney|拉斯蒂·米哈|Dan Wells|Melanie Wilson|David G.B. Brown|Dennis Budziszewski|杰夫·菲尔|特维斯·R·马库姆|Grace Anne Rowan|Lauren Mae Shafer|杰米·莫耶,23,8.9,49812
铁拳男人,2005-06-03,美国,剧情|家庭|传记|运动,罗素·克劳|蕾妮·齐薇格|保罗·吉亚玛提|克雷格·比尔克|帕迪·康斯戴恩|布鲁斯·麦克吉尔|卡伦·普莱西|阿里尔·沃勒|罗丝玛丽·德薇特|琳达·卡辛|尼古拉斯·坎贝尔|查克·沙曼塔|彼得·麦克内尔|马修·G·泰勒,14,8.8,56807
杰伊·比姆,2021-11-02,印度,剧情|犯罪,苏利耶·西瓦库马|普拉卡什·拉贾|Padmapriya|拉吉莎·威嘉雅|Lijo Mol Jose,5,8.7,66026
洗澡,1999-09-14,中国大陆,剧情|喜剧|家庭,姜武|濮存昕|朱旭|李丁|封顺|何冰|隋永清|金钊|杨子纯|方征|刘希媛|杜家毅,12,8.4,71364
X战警：第一战,2011-05-25,美国|英国,动作|剧情|科幻,詹姆斯·麦卡沃伊|迈克尔·法斯宾德|凯文·贝肯|詹妮弗·劳伦斯|罗丝·伯恩|尼古拉斯·霍尔特|贝丝·戈达德|摩根·莉莉|劳伦斯·布莱切|比尔·米尔纳|佐伊·克罗维兹|卡莱伯·兰德里·琼斯|卢卡斯·提尔|奥利弗·普莱特|亚历克斯·冈萨雷斯|杰森·弗莱明|詹纽瑞·琼斯|艾迪·盖瑟吉|克里·约翰逊|迪米特里·格里特萨斯|格伦·莫肖尔|马特·克拉文|詹姆斯·瑞马尔|路德格·皮斯特|威尔弗里德·霍赫霍尔丁格|格雷戈·科尔帕克奇|安杰罗·扎亚|拉德·舍博德兹加|雷·怀斯|迈克尔·麦迪罗斯|奥莱克·克鲁帕|吉恩·法贝尔|詹姆斯·福克纳|伊娃·马格亚|安娜贝拉·沃丽丝|大卫·科罗|萨莎·皮特丝|布兰登·费尔|迈克尔·艾恩塞德|杰森·贝盖|托尼·库兰|兰道尔·巴蒂尼科夫|彼得·斯塔克|尼尔·芬格尔顿|乔格·尼可洛夫|阿瑟·达尔比尼扬|拉斯科·阿特金斯|查尔斯·L·坎贝尔|格拉姆·柯里|丽贝卡·沃尔什|肖恩·赫拉多|休·杰克曼|汉娜·乔伊-刘易斯|特蕾莎·马奥尼|劳拉·让·马什|吉姆·麦司奇门|丽贝卡·罗梅恩|艾丽西娅·维拉-贝利|多米尼卡·范·桑滕,59,8.2,343919
